name,mode,affinity_kcal_mol,dist_lb,dist_ub
gen_mol1057,3.0,-6.35,3.133,4.73
gen_mol1057,4.0,-6.228,2.309,3.467
gen_mol1057,5.0,-6.223,2.04,8.487
gen_mol1057,6.0,-6.181,0.9976,1.248
gen_mol1057,7.0,-6.161,4.671,6.439
gen_mol1057,8.0,-5.847,3.855,6.094
gen_mol1057,9.0,-5.842,1.657,2.472
gen_mol1058,1.0,-5.811,0.0,0.0
gen_mol1058,2.0,-5.783,2.401,7.862
gen_mol1058,3.0,-5.654,3.705,8.951
gen_mol1058,4.0,-5.606,3.168,5.445
gen_mol1058,5.0,-5.57,2.653,4.789
gen_mol1058,6.0,-5.483,14.77,17.99
gen_mol1058,7.0,-5.43,15.27,19.05
gen_mol1058,8.0,-5.3,5.378,8.349
gen_mol1058,9.0,-5.272,4.18,6.573
gen_mol1059,1.0,-6.768,0.0,0.0
gen_mol1059,2.0,-6.623,1.685,6.565
gen_mol1059,3.0,-6.587,2.188,3.073
gen_mol1059,4.0,-6.525,1.282,6.266
gen_mol1059,5.0,-6.447,1.536,6.824
gen_mol1059,6.0,-6.433,1.528,3.845
gen_mol1059,7.0,-6.407,1.73,6.737
gen_mol1059,8.0,-6.387,1.974,6.88
gen_mol1059,9.0,-6.335,2.998,5.993
gen_mol105,1.0,-6.007,0.0,0.0
gen_mol105,2.0,-5.972,2.423,7.767
gen_mol105,3.0,-5.911,2.098,7.641
gen_mol105,4.0,-5.693,2.46,7.322
gen_mol105,5.0,-5.574,12.83,14.51
gen_mol105,6.0,-5.552,2.047,7.393
gen_mol105,7.0,-5.55,1.469,6.325
gen_mol105,8.0,-5.468,1.454,3.409
gen_mol105,9.0,-5.384,1.41,3.33
gen_mol1060,1.0,-6.557,0.0,0.0
gen_mol1060,2.0,-6.008,1.937,7.051
gen_mol1060,3.0,-5.961,1.863,2.823
gen_mol1060,4.0,-5.792,5.092,8.5
gen_mol1060,5.0,-5.632,2.267,7.959
gen_mol1060,6.0,-5.618,4.117,6.946
gen_mol1060,7.0,-5.511,3.698,6.328
gen_mol1060,8.0,-5.391,1.545,1.955
gen_mol1060,9.0,-5.276,2.281,3.112
gen_mol1061,1.0,-6.097,0.0,0.0
gen_mol1061,2.0,-6.053,5.037,7.864
gen_mol1061,3.0,-5.976,5.419,8.66
gen_mol1061,4.0,-5.908,5.656,8.796
gen_mol1061,5.0,-5.882,6.307,10.38
gen_mol1061,6.0,-5.87,4.884,9.319
gen_mol1061,7.0,-5.834,3.009,6.824
gen_mol1061,8.0,-5.745,5.669,9.761
gen_mol1061,9.0,-5.708,4.762,6.987
gen_mol1062,1.0,-5.991,0.0,0.0
gen_mol1062,2.0,-5.96,2.77,7.341
gen_mol1062,3.0,-5.937,1.768,7.388
gen_mol1062,4.0,-5.924,2.178,6.844
gen_mol1062,5.0,-5.862,2.319,7.752
gen_mol1062,6.0,-5.753,3.871,7.856
gen_mol1062,7.0,-5.701,3.573,8.057
gen_mol1062,8.0,-5.5,1.662,2.516
gen_mol1062,9.0,-5.488,2.126,7.145
gen_mol1063,1.0,-5.598,0.0,0.0
gen_mol1063,2.0,-5.488,4.52,7.183
gen_mol1063,3.0,-5.391,3.324,7.101
gen_mol1063,4.0,-5.303,4.186,6.339
gen_mol1063,5.0,-5.298,2.375,5.816
gen_mol1063,6.0,-5.254,2.414,6.595
gen_mol1063,7.0,-5.247,3.173,5.168
gen_mol1063,8.0,-5.21,2.949,7.465
gen_mol1063,9.0,-5.205,6.578,9.522
gen_mol1064,1.0,-6.06,0.0,0.0
gen_mol1064,2.0,-6.007,1.946,2.535
gen_mol1064,3.0,-5.646,2.404,4.134
gen_mol1064,4.0,-5.579,3.545,8.293
gen_mol1064,5.0,-5.26,3.068,7.702
gen_mol1064,6.0,-5.187,3.148,8.154
gen_mol1064,7.0,-5.179,3.603,7.872
gen_mol1064,8.0,-5.155,2.501,7.797
gen_mol1064,9.0,-5.131,2.829,7.513
gen_mol1065,1.0,-7.027,0.0,0.0
gen_mol1065,2.0,-6.324,6.958,11.94
gen_mol1065,3.0,-6.234,1.53,2.017
gen_mol1065,4.0,-6.186,3.352,8.591
gen_mol1065,5.0,-6.09,3.128,8.014
gen_mol1065,6.0,-5.983,2.374,6.892
gen_mol1065,7.0,-5.948,4.783,9.004
gen_mol1065,8.0,-5.839,1.946,3.193
gen_mol1065,9.0,-5.748,2.101,7.176
gen_mol1066,1.0,-6.056,0.0,0.0
gen_mol1066,2.0,-5.98,2.457,2.999
gen_mol1066,3.0,-5.976,5.811,9.02
gen_mol1066,4.0,-5.961,4.013,8.763
gen_mol1066,5.0,-5.891,1.851,9.293
gen_mol1066,6.0,-5.849,1.988,3.521
gen_mol1066,7.0,-5.822,1.421,2.329
gen_mol1066,8.0,-5.806,1.778,9.116
gen_mol1066,9.0,-5.772,1.814,9.186
gen_mol1067,1.0,-6.474,0.0,0.0
gen_mol1067,2.0,-6.373,6.362,9.986
gen_mol1067,3.0,-6.287,2.676,7.196
gen_mol1067,4.0,-6.265,3.09,4.972
gen_mol1067,5.0,-6.229,2.525,6.985
gen_mol1067,6.0,-6.169,2.456,4.104
gen_mol1067,7.0,-6.103,2.621,4.033
gen_mol1067,8.0,-6.058,5.629,8.602
gen_mol1067,9.0,-6.049,3.99,7.217
gen_mol1068,1.0,-5.722,0.0,0.0
gen_mol1068,2.0,-5.658,1.951,5.013
gen_mol1068,3.0,-5.656,1.964,5.64
gen_mol1068,4.0,-5.462,1.657,4.978
gen_mol1068,5.0,-5.442,1.127,1.596
gen_mol1068,6.0,-4.961,3.055,5.62
gen_mol1068,7.0,-4.94,10.56,14.02
gen_mol1068,8.0,-4.935,2.748,5.968
gen_mol1068,9.0,-4.922,2.702,5.702
gen_mol1069,1.0,-6.761,0.0,0.0
gen_mol1069,2.0,-6.637,2.178,7.399
gen_mol1069,3.0,-6.479,2.047,7.484
gen_mol1069,4.0,-6.392,3.152,5.559
gen_mol1069,5.0,-6.303,3.025,4.628
gen_mol1069,6.0,-6.173,3.454,7.937
gen_mol1069,7.0,-6.129,3.989,7.133
gen_mol1069,8.0,-5.865,1.813,2.294
gen_mol1069,9.0,-5.622,3.394,5.252
gen_mol106,1.0,-6.089,0.0,0.0
gen_mol106,2.0,-5.884,4.152,5.981
gen_mol106,3.0,-5.714,1.965,2.841
gen_mol106,4.0,-5.663,3.706,9.23
gen_mol106,5.0,-5.527,3.29,4.985
gen_mol106,6.0,-5.486,2.898,7.957
gen_mol106,7.0,-5.454,4.768,8.167
gen_mol106,8.0,-5.369,4.56,8.125
gen_mol106,9.0,-5.343,4.586,5.837
gen_mol1070,1.0,-6.047,0.0,0.0
gen_mol1070,2.0,-5.596,7.368,10.02
gen_mol1070,3.0,-5.518,3.561,6.774
gen_mol1070,4.0,-5.483,2.932,9.257
gen_mol1070,5.0,-5.433,3.043,5.995
gen_mol1070,6.0,-5.429,1.97,3.152
gen_mol1070,7.0,-5.412,2.026,3.635
gen_mol1070,8.0,-5.391,2.095,8.548
gen_mol1070,9.0,-5.342,12.47,16.17
gen_mol1071,1.0,-7.112,0.0,0.0
gen_mol1071,2.0,-6.633,1.334,1.697
gen_mol1071,3.0,-6.588,3.334,7.711
gen_mol1071,4.0,-6.568,3.947,5.429
gen_mol1071,5.0,-6.406,3.02,7.963
gen_mol1071,6.0,-6.289,2.373,3.364
gen_mol1071,7.0,-6.284,1.906,8.205
gen_mol1071,8.0,-6.261,2.928,9.089
gen_mol1071,9.0,-6.232,4.326,8.052
gen_mol1072,1.0,-6.215,0.0,0.0
gen_mol1072,2.0,-6.074,1.739,1.956
gen_mol1072,3.0,-5.777,1.753,7.299
gen_mol1072,4.0,-5.755,3.076,7.672
gen_mol1072,5.0,-5.655,1.592,2.07
gen_mol1072,6.0,-5.597,1.812,7.421
gen_mol1072,7.0,-5.594,3.735,6.376
gen_mol1072,8.0,-5.481,2.268,7.889
gen_mol1072,9.0,-5.257,4.594,7.95
gen_mol1073,1.0,-5.448,0.0,0.0
gen_mol1073,2.0,-5.374,9.962,11.01
gen_mol1073,3.0,-5.307,12.12,15.54
gen_mol1073,4.0,-5.303,11.33,14.9
gen_mol1073,5.0,-5.252,9.999,12.01
gen_mol1073,6.0,-5.167,1.645,8.303
gen_mol1073,7.0,-5.162,14.37,17.13
gen_mol1073,8.0,-5.142,13.71,15.75
gen_mol1073,9.0,-5.125,12.08,14.13
gen_mol1074,1.0,-6.073,0.0,0.0
gen_mol1074,2.0,-5.701,2.523,7.108
gen_mol1074,3.0,-5.556,3.216,7.429
gen_mol1074,4.0,-5.516,3.095,4.978
gen_mol1074,5.0,-5.397,1.721,2.407
gen_mol1074,6.0,-5.393,2.259,2.944
gen_mol1074,7.0,-5.342,2.788,4.469
gen_mol1074,8.0,-5.324,5.186,9.195
gen_mol1074,9.0,-5.153,5.953,8.796
gen_mol1075,1.0,-5.566,0.0,0.0
gen_mol1075,2.0,-5.496,3.784,5.639
gen_mol1075,3.0,-5.472,1.993,2.746
gen_mol1075,4.0,-5.347,4.451,6.561
gen_mol1075,5.0,-5.303,5.961,8.347
gen_mol1075,6.0,-5.259,4.108,7.149
gen_mol1075,7.0,-5.223,4.031,6.842
gen_mol1075,8.0,-5.171,6.31,9.768
gen_mol1075,9.0,-5.105,10.13,11.64
gen_mol1076,1.0,-6.344,0.0,0.0
gen_mol1076,2.0,-5.42,1.985,6.479
gen_mol1076,3.0,-5.42,3.754,7.249
gen_mol1076,4.0,-5.393,2.108,3.837
gen_mol1076,5.0,-5.212,2.595,4.976
gen_mol1076,6.0,-5.194,2.792,4.788
gen_mol1076,7.0,-5.192,2.15,6.153
gen_mol1076,8.0,-5.132,2.574,7.362
gen_mol1076,9.0,-5.13,2.277,6.013
gen_mol1077,1.0,-5.902,0.0,0.0
gen_mol1077,2.0,-5.801,1.353,1.65
gen_mol1077,3.0,-5.619,2.533,3.52
gen_mol1077,4.0,-5.556,1.168,1.282
gen_mol1077,5.0,-5.309,3.265,6.859
gen_mol1077,6.0,-5.268,2.468,6.549
gen_mol1077,7.0,-5.265,3.026,5.578
gen_mol1077,8.0,-5.235,2.185,6.734
gen_mol1077,9.0,-5.233,3.506,5.831
gen_mol1078,1.0,-6.404,0.0,0.0
gen_mol1078,2.0,-6.334,4.453,8.099
gen_mol1078,3.0,-6.317,2.093,7.248
gen_mol1078,4.0,-6.164,2.748,6.853
gen_mol1078,5.0,-6.151,1.396,1.817
gen_mol1078,6.0,-6.094,2.499,6.81
gen_mol1078,7.0,-6.027,1.448,2.057
gen_mol1078,8.0,-6.012,1.538,2.29
gen_mol1078,9.0,-5.904,2.269,4.384
gen_mol1079,1.0,-6.273,0.0,0.0
gen_mol1079,2.0,-6.086,3.206,7.893
gen_mol1079,3.0,-5.923,5.475,8.857
gen_mol1079,4.0,-5.891,0.6696,2.126
gen_mol1079,5.0,-5.814,5.158,8.614
gen_mol1079,6.0,-5.743,6.378,8.809
gen_mol1079,7.0,-5.693,3.157,8.079
gen_mol1079,8.0,-5.686,4.907,8.204
gen_mol1079,9.0,-5.451,7.083,9.302
gen_mol107,1.0,-6.022,0.0,0.0
gen_mol107,2.0,-5.724,5.768,8.938
gen_mol107,3.0,-5.671,5.96,8.36
gen_mol107,4.0,-5.668,2.302,5.716
gen_mol107,5.0,-5.593,1.901,5.538
gen_mol107,6.0,-5.552,1.036,3.454
gen_mol107,7.0,-5.399,1.482,3.45
gen_mol107,8.0,-5.302,2.363,4.146
gen_mol107,9.0,-5.232,2.36,5.736
gen_mol1080,1.0,-5.43,0.0,0.0
gen_mol1080,2.0,-5.366,0.3053,2.477
gen_mol1080,3.0,-5.001,3.191,6.835
gen_mol1080,4.0,-4.965,3.041,6.829
gen_mol1080,5.0,-4.895,2.76,6.972
gen_mol1080,6.0,-4.895,3.32,7.053
gen_mol1080,7.0,-4.874,4.228,7.781
gen_mol1080,8.0,-4.866,3.2,7.193
gen_mol1080,9.0,-4.84,2.543,6.187
gen_mol1081,1.0,-6.164,0.0,0.0
gen_mol1081,2.0,-6.061,1.935,2.669
gen_mol1081,3.0,-5.891,2.73,4.249
gen_mol1081,4.0,-5.887,1.348,1.728
gen_mol1081,5.0,-5.646,2.836,7.244
gen_mol1081,6.0,-5.599,2.545,3.807
gen_mol1081,7.0,-5.513,1.459,2.208
gen_mol1081,8.0,-5.4,3.423,8.128
gen_mol1081,9.0,-5.373,2.156,3.361
gen_mol1082,1.0,-6.082,0.0,0.0
gen_mol1082,2.0,-6.067,2.261,2.882
gen_mol1082,3.0,-6.04,2.215,7.908
gen_mol1082,4.0,-5.833,3.194,8.665
gen_mol1082,5.0,-5.83,3.517,9.198
gen_mol1082,6.0,-5.733,4.388,8.04
gen_mol1082,7.0,-5.717,5.727,8.54
gen_mol1082,8.0,-5.712,5.38,7.927
gen_mol1082,9.0,-5.59,2.747,3.847
gen_mol1083,1.0,-5.583,0.0,0.0
gen_mol1083,2.0,-5.528,1.69,2.291
gen_mol1083,3.0,-5.316,2.557,8.566
gen_mol1083,4.0,-5.282,2.713,8.21
gen_mol1083,5.0,-5.229,6.018,8.793
gen_mol1083,6.0,-5.218,3.063,6.355
gen_mol1083,7.0,-5.122,6.764,11.78
gen_mol1083,8.0,-5.071,3.541,8.725
gen_mol1083,9.0,-5.028,2.937,7.089
gen_mol1084,1.0,-6.543,0.0,0.0
gen_mol1084,2.0,-6.475,5.057,10.56
gen_mol1084,3.0,-6.384,2.423,4.783
gen_mol1084,4.0,-6.36,1.827,7.532
gen_mol1084,5.0,-6.177,4.623,7.342
gen_mol1084,6.0,-6.173,2.76,5.46
gen_mol1084,7.0,-6.162,4.899,7.306
gen_mol1084,8.0,-6.089,1.66,2.825
gen_mol1084,9.0,-5.944,2.544,7.797
gen_mol1085,1.0,-5.753,0.0,0.0
gen_mol1085,2.0,-5.688,6.297,9.265
gen_mol1085,3.0,-5.652,3.344,6.416
gen_mol1085,4.0,-5.643,5.134,8.459
gen_mol1085,5.0,-5.387,2.898,6.103
gen_mol1085,6.0,-5.361,2.231,5.993
gen_mol1085,7.0,-5.343,4.811,7.198
gen_mol1085,8.0,-5.282,1.425,1.922
gen_mol1085,9.0,-5.245,5.772,9.251
gen_mol1086,1.0,-5.389,0.0,0.0
gen_mol1086,2.0,-5.373,6.377,10.83
gen_mol1086,3.0,-5.252,4.215,6.285
gen_mol1086,4.0,-5.19,5.566,8.041
gen_mol1086,5.0,-5.141,5.717,9.051
gen_mol1086,6.0,-5.135,2.325,4.529
gen_mol1086,7.0,-5.111,5.0,9.214
gen_mol1086,8.0,-5.102,2.03,3.212
gen_mol1086,9.0,-5.008,2.156,3.226
gen_mol1087,1.0,-6.104,0.0,0.0
gen_mol1087,2.0,-5.73,0.698,1.399
gen_mol1087,3.0,-5.634,5.018,9.677
gen_mol1087,4.0,-5.551,1.987,6.092
gen_mol1087,5.0,-5.545,2.446,6.833
gen_mol1087,6.0,-5.415,2.177,3.679
gen_mol1087,7.0,-5.363,5.616,9.075
gen_mol1087,8.0,-5.136,1.904,6.931
gen_mol1087,9.0,-5.049,4.672,8.701
gen_mol1088,1.0,-5.921,0.0,0.0
gen_mol1088,2.0,-5.85,2.102,8.019
gen_mol1088,3.0,-5.795,1.23,1.619
gen_mol1088,4.0,-5.778,1.618,7.919
gen_mol1088,5.0,-5.778,2.857,5.776
gen_mol1088,6.0,-5.727,1.715,7.832
gen_mol1088,7.0,-5.692,3.328,7.774
gen_mol1088,8.0,-5.681,3.696,6.179
gen_mol1088,9.0,-5.654,3.576,8.623
gen_mol1089,1.0,-6.37,0.0,0.0
gen_mol1089,2.0,-6.03,2.363,3.698
gen_mol1089,3.0,-5.985,2.011,8.164
gen_mol1089,4.0,-5.982,2.014,8.177
gen_mol1089,5.0,-5.976,1.604,3.112
gen_mol1089,6.0,-5.915,2.813,8.651
gen_mol1089,7.0,-5.902,1.261,2.878
gen_mol1089,8.0,-5.674,3.595,10.11
gen_mol1089,9.0,-5.616,2.976,9.007
gen_mol108,1.0,-5.494,0.0,0.0
gen_mol108,2.0,-5.452,2.534,5.971
gen_mol108,3.0,-5.429,3.389,7.211
gen_mol108,4.0,-5.418,2.718,4.732
gen_mol108,5.0,-5.417,2.768,4.18
gen_mol108,6.0,-5.252,3.271,4.931
gen_mol108,7.0,-5.157,3.596,5.811
gen_mol108,8.0,-5.141,3.406,6.041
gen_mol108,9.0,-5.129,3.773,6.38
gen_mol1090,1.0,-6.06,0.0,0.0
gen_mol1090,2.0,-6.05,3.434,7.643
gen_mol1090,3.0,-6.005,3.705,7.885
gen_mol1090,4.0,-5.946,3.321,7.702
gen_mol1090,5.0,-5.718,4.96,8.636
gen_mol1090,6.0,-5.631,2.015,7.473
gen_mol1090,7.0,-5.618,2.788,7.536
gen_mol1090,8.0,-5.599,2.695,7.528
gen_mol1090,9.0,-5.597,1.966,7.354
gen_mol1091,1.0,-6.847,0.0,0.0
gen_mol1091,2.0,-6.742,2.329,4.795
gen_mol1091,3.0,-6.71,2.331,7.528
gen_mol1091,4.0,-6.621,3.887,8.996
gen_mol1091,5.0,-6.298,2.597,6.679
gen_mol1091,6.0,-6.034,3.293,5.708
gen_mol1091,7.0,-5.891,2.729,7.745
gen_mol1091,8.0,-5.872,2.304,7.728
gen_mol1091,9.0,-5.802,2.101,7.987
gen_mol1092,1.0,-6.21,0.0,0.0
gen_mol1092,2.0,-6.201,2.916,7.964
gen_mol1092,3.0,-6.2,2.037,2.769
gen_mol1092,4.0,-6.184,1.844,3.639
gen_mol1092,5.0,-6.125,3.808,5.573
gen_mol1092,6.0,-6.051,2.612,3.782
gen_mol1092,7.0,-6.037,1.847,3.4
gen_mol1092,8.0,-5.983,2.698,3.194
gen_mol1092,9.0,-5.96,2.109,7.803
gen_mol1093,1.0,-6.95,0.0,0.0
gen_mol1093,2.0,-6.132,1.221,2.4
gen_mol1093,3.0,-6.025,1.952,9.503
gen_mol1093,4.0,-6.01,1.288,1.994
gen_mol1093,5.0,-5.932,2.356,3.543
gen_mol1093,6.0,-5.91,2.337,9.347
gen_mol1093,7.0,-5.787,1.879,9.201
gen_mol1093,8.0,-5.727,1.694,9.07
gen_mol1093,9.0,-5.659,1.918,9.455
gen_mol1094,1.0,-6.09,0.0,0.0
gen_mol1094,2.0,-6.067,2.728,8.163
gen_mol1094,3.0,-5.979,3.093,8.493
gen_mol1094,4.0,-5.934,1.718,9.132
gen_mol1094,5.0,-5.929,2.374,3.671
gen_mol1094,6.0,-5.904,3.893,8.168
gen_mol1094,7.0,-5.893,1.986,3.276
gen_mol1094,8.0,-5.852,2.359,3.773
gen_mol1094,9.0,-5.851,3.04,8.154
gen_mol1095,1.0,-6.164,0.0,0.0
gen_mol1095,2.0,-6.065,3.562,6.796
gen_mol1095,3.0,-6.06,2.418,3.821
gen_mol1095,4.0,-6.011,2.914,8.406
gen_mol1095,5.0,-5.777,2.962,8.906
gen_mol1095,6.0,-5.741,2.705,7.591
gen_mol1095,7.0,-5.693,3.46,9.676
gen_mol1095,8.0,-5.684,2.683,3.9
gen_mol1095,9.0,-5.521,1.817,2.554
gen_mol1096,1.0,-5.947,0.0,0.0
gen_mol1096,2.0,-5.759,1.06,1.508
gen_mol1096,3.0,-5.754,1.747,2.777
gen_mol1096,4.0,-5.666,5.069,10.58
gen_mol1096,5.0,-5.501,2.455,6.459
gen_mol1096,6.0,-5.453,5.572,10.92
gen_mol1096,7.0,-5.452,6.281,9.734
gen_mol1096,8.0,-5.43,6.099,9.231
gen_mol1096,9.0,-5.255,2.115,2.627
gen_mol1097,1.0,-6.329,0.0,0.0
gen_mol1097,2.0,-5.995,0.7028,3.055
gen_mol1097,3.0,-5.649,12.2,16.05
gen_mol1097,4.0,-5.515,1.093,3.214
gen_mol1097,5.0,-5.497,1.697,8.63
gen_mol1097,6.0,-5.293,1.802,8.649
gen_mol1097,7.0,-5.209,2.635,8.483
gen_mol1097,8.0,-5.134,1.806,8.63
gen_mol1097,9.0,-5.112,1.812,3.536
gen_mol1098,1.0,-5.91,0.0,0.0
gen_mol1098,2.0,-5.608,4.529,8.166
gen_mol1098,3.0,-5.511,5.843,9.314
gen_mol1098,4.0,-5.332,2.718,6.172
gen_mol1098,5.0,-5.308,4.152,8.188
gen_mol1098,6.0,-5.202,4.026,6.613
gen_mol1098,7.0,-5.103,5.575,8.926
gen_mol1098,8.0,-5.086,2.306,7.264
gen_mol1098,9.0,-5.04,2.196,6.518
gen_mol1099,1.0,-6.502,0.0,0.0
gen_mol1099,2.0,-6.3,3.141,4.266
gen_mol1099,3.0,-6.249,1.999,6.16
gen_mol1099,4.0,-6.119,1.051,2.841
gen_mol1099,5.0,-6.09,6.028,8.902
gen_mol1099,6.0,-6.072,1.841,6.633
gen_mol1099,7.0,-6.022,2.004,6.187
gen_mol1099,8.0,-5.905,1.807,2.238
gen_mol1099,9.0,-5.858,2.345,6.694
gen_mol109,1.0,-6.014,0.0,0.0
gen_mol109,2.0,-5.646,6.696,9.039
gen_mol109,3.0,-5.527,12.11,14.22
gen_mol109,4.0,-5.518,5.889,9.206
gen_mol109,5.0,-5.475,10.91,13.37
gen_mol109,6.0,-5.406,4.068,5.429
gen_mol109,7.0,-5.391,6.661,8.063
gen_mol109,8.0,-5.347,6.791,8.176
gen_mol109,9.0,-5.334,7.124,9.564
gen_mol10,1.0,-6.162,0.0,0.0
gen_mol10,2.0,-6.06,0.8752,1.125
gen_mol10,3.0,-5.946,1.34,3.008
gen_mol10,4.0,-5.855,2.169,7.819
gen_mol10,5.0,-5.835,2.034,6.903
gen_mol10,6.0,-5.379,11.18,14.44
gen_mol10,7.0,-5.374,2.667,7.397
gen_mol10,8.0,-5.36,5.749,7.466
gen_mol10,9.0,-5.33,5.342,6.632
gen_mol1100,1.0,-6.466,0.0,0.0
gen_mol1100,2.0,-6.437,2.207,7.019
gen_mol1100,3.0,-6.387,4.167,8.055
gen_mol1100,4.0,-6.28,2.139,7.342
gen_mol1100,5.0,-6.141,1.512,2.432
gen_mol1100,6.0,-6.124,4.065,5.701
gen_mol1100,7.0,-6.083,2.462,3.074
gen_mol1100,8.0,-6.061,2.525,7.305
gen_mol1100,9.0,-5.939,2.923,4.586
gen_mol1101,1.0,-6.675,0.0,0.0
gen_mol1101,2.0,-6.664,1.657,2.429
gen_mol1101,3.0,-6.61,1.689,2.54
gen_mol1101,4.0,-6.437,4.738,7.847
gen_mol1101,5.0,-6.407,1.773,6.79
gen_mol1101,6.0,-6.335,2.079,7.579
gen_mol1101,7.0,-6.327,2.438,6.917
gen_mol1101,8.0,-6.259,2.226,6.405
gen_mol1101,9.0,-6.118,3.468,5.353
gen_mol1102,1.0,-6.541,0.0,0.0
gen_mol1102,2.0,-6.438,4.895,8.615
gen_mol1102,3.0,-6.386,4.53,7.923
gen_mol1102,4.0,-6.303,1.181,4.025
gen_mol1102,5.0,-6.293,4.656,8.567
gen_mol1102,6.0,-6.28,4.506,8.387
gen_mol1102,7.0,-6.253,4.679,8.868
gen_mol1102,8.0,-6.239,4.496,8.508
gen_mol1102,9.0,-6.124,4.738,8.743
gen_mol1103,1.0,-5.808,0.0,0.0
gen_mol1103,2.0,-5.486,4.634,7.04
gen_mol1103,3.0,-5.214,1.867,6.667
gen_mol1103,4.0,-5.187,2.219,3.501
gen_mol1103,5.0,-5.178,4.505,7.346
gen_mol1103,6.0,-5.128,4.996,8.483
gen_mol1103,7.0,-5.078,5.108,8.279
gen_mol1103,8.0,-5.056,3.067,4.814
gen_mol1103,9.0,-5.043,6.759,10.35
gen_mol1104,1.0,-6.647,0.0,0.0
gen_mol1104,2.0,-6.383,1.224,1.811
gen_mol1104,3.0,-6.294,3.484,7.918
gen_mol1104,4.0,-5.991,1.677,2.823
gen_mol1104,5.0,-5.907,2.699,6.834
gen_mol1104,6.0,-5.756,2.989,5.723
gen_mol1104,7.0,-5.589,3.032,4.373
gen_mol1104,8.0,-5.557,3.111,7.384
gen_mol1104,9.0,-5.519,2.506,7.42
gen_mol1105,1.0,-5.95,0.0,0.0
gen_mol1105,2.0,-5.858,5.815,10.89
gen_mol1105,3.0,-5.842,5.07,8.588
gen_mol1105,4.0,-5.727,4.722,7.808
gen_mol1105,5.0,-5.693,1.875,6.785
gen_mol1105,6.0,-5.662,1.935,6.762
gen_mol1105,7.0,-5.595,3.436,6.253
gen_mol1105,8.0,-5.579,3.548,8.023
gen_mol1105,9.0,-5.56,3.474,6.491
gen_mol1106,1.0,-6.096,0.0,0.0
gen_mol1106,2.0,-5.83,2.198,5.729
gen_mol1106,3.0,-5.693,3.939,7.555
gen_mol1106,4.0,-5.501,4.411,8.237
gen_mol1106,5.0,-5.471,1.998,3.118
gen_mol1106,6.0,-5.321,4.933,8.233
gen_mol1106,7.0,-5.314,4.138,6.495
gen_mol1106,8.0,-5.23,2.554,6.094
gen_mol1106,9.0,-5.18,3.142,6.443
gen_mol1107,1.0,-6.465,0.0,0.0
gen_mol1107,2.0,-6.186,1.526,2.319
gen_mol1107,3.0,-5.825,1.771,2.482
gen_mol1107,4.0,-5.816,3.173,9.237
gen_mol1107,5.0,-5.783,2.274,2.805
gen_mol1107,6.0,-5.779,3.288,9.366
gen_mol1107,7.0,-5.552,2.854,4.464
gen_mol1107,8.0,-5.545,3.743,4.452
gen_mol1107,9.0,-5.48,2.392,3.938
gen_mol1108,1.0,-6.401,0.0,0.0
gen_mol1108,2.0,-6.341,5.241,8.347
gen_mol1108,3.0,-6.119,2.868,4.082
gen_mol1108,4.0,-5.991,4.564,8.105
gen_mol1108,5.0,-5.936,2.826,4.131
gen_mol1108,6.0,-5.933,2.465,4.725
gen_mol1108,7.0,-5.886,4.247,8.936
gen_mol1108,8.0,-5.808,2.736,7.075
gen_mol1108,9.0,-5.761,2.693,6.983
gen_mol1109,1.0,-6.162,0.0,0.0
gen_mol1109,2.0,-6.055,2.413,7.744
gen_mol1109,3.0,-6.002,2.251,7.866
gen_mol1109,4.0,-5.958,1.869,3.421
gen_mol1109,5.0,-5.761,2.223,8.066
gen_mol1109,6.0,-5.669,3.9,7.659
gen_mol1109,7.0,-5.437,2.699,4.961
gen_mol1109,8.0,-5.393,2.587,8.165
gen_mol1109,9.0,-5.339,6.63,8.733
gen_mol110,1.0,-5.967,0.0,0.0
gen_mol110,2.0,-5.954,5.453,9.595
gen_mol110,3.0,-5.819,5.31,7.079
gen_mol110,4.0,-5.734,6.386,9.773
gen_mol110,5.0,-5.709,4.448,8.797
gen_mol110,6.0,-5.641,4.481,7.269
gen_mol110,7.0,-5.633,4.688,7.154
gen_mol110,8.0,-5.603,2.58,3.965
gen_mol110,9.0,-5.59,3.925,5.941
gen_mol1110,1.0,-5.937,0.0,0.0
gen_mol1110,2.0,-5.927,1.126,2.216
gen_mol1110,3.0,-5.91,4.737,7.075
gen_mol1110,4.0,-5.737,3.269,6.098
gen_mol1110,5.0,-5.671,2.786,6.195
gen_mol1110,6.0,-5.669,1.737,7.982
gen_mol1110,7.0,-5.56,2.561,3.409
gen_mol1110,8.0,-5.504,3.584,6.866
gen_mol1110,9.0,-5.484,1.489,2.172
gen_mol1111,1.0,-6.265,0.0,0.0
gen_mol1111,2.0,-5.994,2.05,8.958
gen_mol1111,3.0,-5.977,2.037,8.959
gen_mol1111,4.0,-5.656,2.259,3.175
gen_mol1111,5.0,-5.641,2.343,8.066
gen_mol1111,6.0,-5.549,3.749,7.905
gen_mol1111,7.0,-5.529,3.18,5.292
gen_mol1111,8.0,-5.506,3.711,6.746
gen_mol1111,9.0,-5.356,5.719,7.947
gen_mol1112,1.0,-6.194,0.0,0.0
gen_mol1112,2.0,-6.171,2.307,7.072
gen_mol1112,3.0,-6.104,2.066,3.337
gen_mol1112,4.0,-6.09,2.63,3.915
gen_mol1112,5.0,-6.041,1.663,2.072
